Question,Answer,File,URL
Does Simon Fraser University acknowledge the traditional territories of Indigenous peoples?,Yes.,0_14_2,https://www.sfu.ca/srs/contact/report/report-hazard.html
Which Indigenous peoples’ traditional territories does Simon Fraser University acknowledge?,"xʷməθkʷəy̓əm (Musqueam), Sḵwx̱wú7mesh Úxwumixw (Squamish), səlilwətaɬ (Tsleil-Waututh), q̓íc̓əy̓ (Katzie), kʷikʷəƛ̓əm (Kwikwetlem), Qayqayt, Kwantlen, Semiahmoo, Tsawwassen",0_14_2,https://www.sfu.ca/srs/contact/report/report-hazard.html
Are workstation ergonomics considered reportable?,Yes,0_14_2,https://www.sfu.ca/srs/contact/report/report-hazard.html
Is indoor air quality listed as a reportable hazard?,Yes,0_14_2,https://www.sfu.ca/srs/contact/report/report-hazard.html
Is a suspicious package considered an urgent hazard?,Yes,0_14_2,https://www.sfu.ca/srs/contact/report/report-hazard.html
Is a suspicious person considered an urgent hazard?,Yes,0_14_2,https://www.sfu.ca/srs/contact/report/report-hazard.html
How can my department submit a claim for reimbursement for a loss related to SFU work or an SFU-sanctioned event?,"Submit a claim through SFU’s insurance program (see “Learn more about coverage and submit a claim”).  
If you’re not ready to file, notify Risk Management by emailing risk_srs@sfu.ca.  
A $1,000 deductible may apply in most cases (subject to Risk Management’s discretion).",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
What should I do if I am not ready to make a claim but wish to notify SFU of an incident?,Email risk_srs@sfu.ca and provide the incident details.,0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
What is the email address to notify Risk Management about an incident?,risk_srs@sfu.ca,0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
"If SFU-owned, rented, leased, or borrowed equipment is damaged or stolen, can my department submit a claim?","Yes. Your department can submit a claim to recuperate some or all of the replacement costs; a $1,000 deductible may apply in most cases, depending on the circumstances and at the discretion of Risk Management.",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Will a claim for damaged or stolen SFU equipment cover some or all of the replacement costs?,"Yes — it can cover some or all of the replacement costs (a $1,000 deductible may apply and coverage is at Risk Management's discretion).",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Is there a deductible for insurance claims and how much is it?,"Yes — a $1,000 deductible may apply in most cases, though it depends on the circumstances and is at Risk Management's discretion.",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
"Does the $1,000 deductible always apply?","No — a $1,000 deductible may apply in most cases, but it depends on the circumstances of the loss and is at the discretion of Risk Management.",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Who has discretion over whether the deductible applies in a specific case?,Risk Management,0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Where can I learn more about coverage and submit a claim?,SFU's insurance program webpage,0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
What is Simon Fraser University's mailing address?,"8888 University Drive, Burnaby, B.C., Canada V5A 1S6",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Does this information apply to losses occurring during SFU-sanctioned events?,Yes,0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Which Indigenous peoples' unceded traditional territories does Simon Fraser University acknowledge?,"xʷməθkʷəy̓əm (Musqueam)
Sḵwx̱wú7mesh Úxwumixw (Squamish)
səlilwətaɬ (Tsleil-Waututh)
q̓íc̓əy̓ (Katzie)
kʷikʷəƛ̓əm (Kwikwetlem)
Qayqayt
Kwantlen
Semiahmoo
Tsawwassen",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
"What types of SFU equipment are mentioned as eligible for claim submission if lost or damaged (owned, rented, leased, borrowed)?","Owned, rented, leased, borrowed",0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
To whom should I send notification if I want to report an incident but not file a formal claim?,risk_srs@sfu.ca,0_14_3_1,https://www.sfu.ca/srs/risk-emergency-planning/insurance-risk/claims.html#main_content_title
Within what timeframe must all health and safety incidents be reported?,Within 24 hours of the incident occurring.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
To whom must health and safety incidents be reported?,"The involved person's supervisor
The SFU Health & Safety Incident Reporting system (online)",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Through which system must incidents be reported online?,SFU Health & Safety Incident Reporting system,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Are near miss incidents (close calls) required to be reported?,Yes — all near miss incidents (close calls) must be reported to the person's supervisor and submitted online through the SFU Health & Safety Incident Reporting system within 24 hours.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
What should be done if the involved or injured person is unable to complete the report?,It may be filled out by the person's supervisor or another individual with knowledge of the incident.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Who may fill out the report if the injured person cannot?,"The person's supervisor
Another individual with knowledge of the incident",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Why is online incident reporting required?,"- To document incident details so incidents can be investigated and similar incidents prevented on campus.
- To support a worker’s claim for compensation (through WorkSafeBC) if the incident evolves into a claim.",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
How does an incident report support a worker’s claim?,By documenting incident details to allow investigation and by providing supporting documentation for a WorkSafeBC compensation claim.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Which incidents must be immediately reported to WorkSafeBC?,Certain serious incidents,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Who should contact EHS for assistance with reporting to WorkSafeBC?,The Supervisor or another individual with knowledge of the incident,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
When should EHS be contacted for assistance with WorkSafeBC reporting?,As soon as possible — immediately when the incident meets any of the descriptions requiring immediate reporting to WorkSafeBC.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
What phone number should be used to contact EHS during weekday working hours?,778-782-7264,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
What should you do if there is no response from EHS or it is after hours?,Call Burnaby Campus Security at 778-782-4500 and ask for EHS to be contacted.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
What is the phone number for Burnaby Campus Security?,778-782-4500,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Who is responsible for ensuring injured individuals receive care and proper reporting?,Supervisors,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Where can supervisors find additional information about their responsibilities?,Supervisor Safety Training under Training and Orientation,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Are there additional reporting requirements within departments?,"Yes. Additional reporting may be required within your department, for example to your Chair, Dean, Director or VP, depending on the nature of the incident.",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
To whom within a department might additional reporting be required?,"Chair, Dean, Director, VP",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
What is the campus address listed on the page?,"8888 University Drive, Burnaby, B.C., Canada V5A 1S6",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
Which Indigenous peoples’ traditional territories does Simon Fraser University acknowledge?,"xʷməθkʷəy̓əm (Musqueam), Sḵwx̱wú7mesh Úxwumixw (Squamish), səlilwətaɬ (Tsleil-Waututh), q̓íc̓əy̓ (Katzie), kʷikʷəƛ̓əm (Kwikwetlem), Qayqayt, Kwantlen, Semiahmoo, Tsawwassen",0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
What should you ask Burnaby Campus Security to do if you call after hours?,Ask for EHS to be contacted.,0_14_3_2,https://www.sfu.ca/srs/work-research-safety/contact/report/report-incident/incident-reporting-faq.html
